country_code,country_name,year,personnel,population,per_1000
AUS,Australia,1920,6000,,
AUS,Australia,1921,6000,,
AUS,Australia,1922,6000,,
AUS,Australia,1923,7000,,
AUS,Australia,1924,7000,,
AUS,Australia,1925,7000,,
AUS,Australia,1926,8000,,
AUS,Australia,1927,8000,,
AUS,Australia,1928,8000,,
AUS,Australia,1929,7000,,
AUS,Australia,1930,7000,,
AUS,Australia,1931,6000,,
AUS,Australia,1932,6000,,
AUS,Australia,1933,6000,,
AUS,Australia,1934,8000,,
AUS,Australia,1935,8000,,
AUS,Australia,1936,8000,,
AUS,Australia,1937,8000,,
AUS,Australia,1938,8000,,
AUS,Australia,1939,8000,,
AUS,Australia,1940,82000,,
AUS,Australia,1941,400000,,
AUS,Australia,1943,680000,,
AUS,Australia,1944,680000,,
AUS,Australia,1945,596000,,
AUS,Australia,1946,103000,,
AUS,Australia,1947,82000,,
AUS,Australia,1948,61000,,
AUS,Australia,1949,41000,,
AUS,Australia,1950,38000,,
AUS,Australia,1951,33000,,
AUS,Australia,1952,32000,,
AUS,Australia,1953,57000,,
AUS,Australia,1954,54000,,
AUS,Australia,1955,52000,,
AUS,Australia,1956,52000,,
AUS,Australia,1957,48000,,
AUS,Australia,1958,46000,,
AUS,Australia,1959,48000,,
AUS,Australia,1960,47000,10276477.0,4.573551811579008
AUS,Australia,1961,46000,10483000.0,4.388056853954021
AUS,Australia,1962,49000,10742000.0,4.56153416495997
AUS,Australia,1963,49000,10950000.0,4.474885844748858
AUS,Australia,1964,53000,11167000.0,4.7461269812841405
AUS,Australia,1965,53000,11388000.0,4.654021777309449
AUS,Australia,1966,59000,11651000.0,5.063943009183761
AUS,Australia,1967,72000,11799000.0,6.102212051868802
AUS,Australia,1968,80000,12009000.0,6.661670413856275
AUS,Australia,1969,82000,12263000.0,6.686781374867488
AUS,Australia,1970,86000,12507000.0,6.876149356360439
AUS,Australia,1971,86000,12937000.0,6.647599907242792
AUS,Australia,1972,86000,13177000.0,6.526523487895576
AUS,Australia,1973,71000,13380000.0,5.306427503736921
AUS,Australia,1974,68000,13723000.0,4.955184726371784
AUS,Australia,1975,70000,13893000.0,5.0385086014539695
AUS,Australia,1976,71000,14033000.0,5.0595026010119
AUS,Australia,1977,70000,14192000.0,4.932356257046224
AUS,Australia,1978,70000,14358000.0,4.875330826020337
AUS,Australia,1979,70000,14514000.0,4.822929585228056
AUS,Australia,1980,71000,14692000.0,4.832561938469915
AUS,Australia,1981,72000,14923260.0,4.824683078630272
AUS,Australia,1982,73000,15184247.0,4.807614101640997
AUS,Australia,1983,73000,15393472.0,4.742269970023656
AUS,Australia,1984,71000,15579391.0,4.557302657080755
AUS,Australia,1985,70000,15788312.0,4.4336595324440005
AUS,Australia,1986,71000,16018350.0,4.432416572243708
AUS,Australia,1987,70000,16263874.0,4.304017603677943
AUS,Australia,1988,71000,16532164.0,4.2946585819013166
AUS,Australia,1989,70000,16814416.0,4.163094335241854
AUS,Australia,1990,68000,17065128.0,3.984734248697109
AUS,Australia,1991,68000,17284036.0,3.9342662790102962
AUS,Australia,1992,68000,17478635.0,3.890463986461185
AUS,Australia,1993,68000,17634808.0,3.8560102270464185
AUS,Australia,1994,65000,17805468.0,3.6505639728200348
AUS,Australia,1995,65000,18004882.0,3.6101319630975643
AUS,Australia,1996,65000,18224767.0,3.56657508982145
AUS,Australia,1997,65000,18423037.0,3.528191361717398
AUS,Australia,1998,65000,18607584.0,3.4931993320572947
AUS,Australia,1999,55000,18812264.0,2.923624716302089
AUS,Australia,2000,51000,19028802.0,2.6801477045165534
AUS,Australia,2001,51000,19274701.0,2.645955441799071
AUS,Australia,2002,51000,19495210.0,2.616027218993794
AUS,Australia,2003,54000,19720737.0,2.7382343773460396
AUS,Australia,2004,53000,19932722.0,2.6589444231450177
AUS,Australia,2005,53000,20176844.0,2.6267735429782775
AUS,Australia,2006,53000,20450966.0,2.5915646234021414
AUS,Australia,2007,52000,20827622.0,2.4966844510621518
AUS,Australia,2008,51000,21249199.0,2.400090469292513
AUS,Australia,2009,55000,21691653.0,2.5355375175879864
AUS,Australia,2010,55000,22031750.0,2.4963972448852223
AUS,Australia,2011,57000,22340024.0,2.5514744299289918
AUS,Australia,2012,57000,22733465.0,2.507316856449292
AUS,Australia,2013,57000,23128129.0,2.4645313937845987
AUS,Australia,2014,56000,23475686.0,2.385446798019023
AUS,Australia,2015,57000,23815995.0,2.3933495115362593
AUS,Australia,2016,57000,24190907.0,2.3562572498831895
AUS,Australia,2017,58000,24592588.0,2.3584341753702374
AUS,Australia,2018,58000,24963258.0,2.323414676081143
AUS,Australia,2019,58000,25334826.0,2.2893387939589562
AUS,Australia,2020,57000,25649248.0,2.222287374662992
AUS,Australia,2021,60000,25685412.0,2.3359563007982898
AUS,Australia,2022,60000,26018721.0,2.3060318760480194
CAN,Canada,1920,4000,,
CAN,Canada,1921,4000,,
CAN,Canada,1922,4000,,
CAN,Canada,1923,4000,,
CAN,Canada,1924,4000,,
CAN,Canada,1925,4000,,
CAN,Canada,1926,4000,,
CAN,Canada,1927,4000,,
CAN,Canada,1928,5000,,
CAN,Canada,1929,4000,,
CAN,Canada,1930,5000,,
CAN,Canada,1931,6000,,
CAN,Canada,1932,5000,,
CAN,Canada,1933,5000,,
CAN,Canada,1934,5000,,
CAN,Canada,1935,4000,,
CAN,Canada,1936,6000,,
CAN,Canada,1937,6000,,
CAN,Canada,1938,6000,,
CAN,Canada,1939,6000,,
CAN,Canada,1940,21000,,
CAN,Canada,1941,280000,,
CAN,Canada,1942,400000,,
CAN,Canada,1943,740000,,
CAN,Canada,1944,728000,,
CAN,Canada,1945,801000,,
CAN,Canada,1946,46000,,
CAN,Canada,1947,43000,,
CAN,Canada,1948,40000,,
CAN,Canada,1949,47000,,
CAN,Canada,1950,45000,,
CAN,Canada,1951,62000,,
CAN,Canada,1952,102000,,
CAN,Canada,1953,104000,,
CAN,Canada,1954,108000,,
CAN,Canada,1955,112000,,
CAN,Canada,1956,116000,,
CAN,Canada,1957,121000,,
CAN,Canada,1958,119000,,
CAN,Canada,1959,120000,,
CAN,Canada,1960,121000,17909356.0,6.756245171518172
CAN,Canada,1961,124000,18271000.0,6.786711181653987
CAN,Canada,1962,124000,18614000.0,6.6616525196088965
CAN,Canada,1963,120000,18964000.0,6.327778949588694
CAN,Canada,1964,120000,19325000.0,6.2095730918499354
CAN,Canada,1965,120000,19678000.0,6.098180709421689
CAN,Canada,1966,110000,20048000.0,5.48683160415004
CAN,Canada,1967,105000,20412000.0,5.1440329218107
CAN,Canada,1968,105000,20744000.0,5.061704589278827
CAN,Canada,1969,100000,21028000.0,4.7555640098915735
CAN,Canada,1970,95000,21324000.0,4.455074094916526
CAN,Canada,1971,85000,21962032.0,3.870315825056625
CAN,Canada,1972,90000,22218463.0,4.050685234167638
CAN,Canada,1973,82000,22491777.0,3.6457768543588176
CAN,Canada,1974,82000,22807969.0,3.5952346304925262
CAN,Canada,1975,78000,23143275.0,3.3703095175596367
CAN,Canada,1976,78000,23449808.0,3.3262532469349004
CAN,Canada,1977,78000,23725843.0,3.287554419035817
CAN,Canada,1978,79000,23963203.0,3.2967212271247712
CAN,Canada,1979,79000,24201544.0,3.264254545081917
CAN,Canada,1980,82000,24515667.0,3.3447998783798134
CAN,Canada,1981,81000,24819915.0,3.263508356092275
CAN,Canada,1982,81000,25116942.0,3.2249148801633574
CAN,Canada,1983,81000,25366451.0,3.193194034120106
CAN,Canada,1984,82000,25607053.0,3.2022427571028964
CAN,Canada,1985,83000,25842116.0,3.2118112928523344
CAN,Canada,1986,85000,26100278.0,3.2566702929371094
CAN,Canada,1987,86000,26446601.0,3.251835651772415
CAN,Canada,1988,88000,26791747.0,3.2845935727894116
CAN,Canada,1989,88000,27276781.0,3.2261871369645854
CAN,Canada,1990,87000,27691138.0,3.1417993727812847
CAN,Canada,1991,86000,28037420.0,3.067329304907513
CAN,Canada,1992,82000,28371264.0,2.8902483865364617
CAN,Canada,1993,76000,28684764.0,2.6494901613971793
CAN,Canada,1994,75000,29000663.0,2.586147771863009
CAN,Canada,1995,70000,29302311.0,2.3888900776460944
CAN,Canada,1996,66000,29610218.0,2.2289602866145737
CAN,Canada,1997,61000,29905948.0,2.039728016647391
CAN,Canada,1998,60000,30155173.0,1.9897083661234507
CAN,Canada,1999,60000,30401286.0,1.9736007220220881
CAN,Canada,2000,59000,30685730.0,1.922717823561636
CAN,Canada,2001,57000,31020855.0,1.8374735319190914
CAN,Canada,2002,52000,31359199.0,1.658205619346336
CAN,Canada,2003,52000,31642461.0,1.6433614313374678
CAN,Canada,2004,57000,31938807.0,1.7846627771663481
CAN,Canada,2005,62000,32242732.0,1.9229139763962928
CAN,Canada,2006,62000,32571193.0,1.9035225390731005
CAN,Canada,2007,63000,32888886.0,1.9155407087974947
CAN,Canada,2008,64000,33247298.0,1.9249684590910214
CAN,Canada,2009,64000,33630069.0,1.9030588370187405
CAN,Canada,2010,66000,34005902.0,1.9408395636733884
CAN,Canada,2011,66000,34339221.0,1.9220005019915856
CAN,Canada,2012,66000,34713395.0,1.901283351858843
CAN,Canada,2013,66000,35080992.0,1.881360709526116
CAN,Canada,2014,66000,35434066.0,1.8626143553494539
CAN,Canada,2015,66000,35704498.0,1.848506594323214
CAN,Canada,2016,66000,36110803.0,1.8277079022585014
CAN,Canada,2017,63000,36545075.0,1.723898500687165
CAN,Canada,2018,63000,37072620.0,1.6993673498123412
CAN,Canada,2019,67000,37618495.0,1.7810388214626873
CAN,Canada,2020,67000,38028638.0,1.7618301239187162
CAN,Canada,2021,67000,38239864.0,1.752098281521085
CAN,Canada,2022,67000,38950132.0,1.7201482141318545
CHE,Switzerland,1816,0,,
CHE,Switzerland,1817,0,,
CHE,Switzerland,1818,0,,
CHE,Switzerland,1819,0,,
CHE,Switzerland,1820,0,,
CHE,Switzerland,1821,0,,
CHE,Switzerland,1822,0,,
CHE,Switzerland,1823,0,,
CHE,Switzerland,1824,0,,
CHE,Switzerland,1825,0,,
CHE,Switzerland,1826,0,,
CHE,Switzerland,1827,0,,
CHE,Switzerland,1828,0,,
CHE,Switzerland,1829,0,,
CHE,Switzerland,1830,0,,
CHE,Switzerland,1831,0,,
CHE,Switzerland,1832,0,,
CHE,Switzerland,1833,0,,
CHE,Switzerland,1834,0,,
CHE,Switzerland,1835,0,,
CHE,Switzerland,1836,0,,
CHE,Switzerland,1837,0,,
CHE,Switzerland,1838,0,,
CHE,Switzerland,1839,0,,
CHE,Switzerland,1840,0,,
CHE,Switzerland,1841,0,,
CHE,Switzerland,1842,0,,
CHE,Switzerland,1843,0,,
CHE,Switzerland,1844,0,,
CHE,Switzerland,1845,0,,
CHE,Switzerland,1846,0,,
CHE,Switzerland,1847,0,,
CHE,Switzerland,1848,0,,
CHE,Switzerland,1849,0,,
CHE,Switzerland,1850,0,,
CHE,Switzerland,1851,0,,
CHE,Switzerland,1852,0,,
CHE,Switzerland,1853,0,,
CHE,Switzerland,1854,0,,
CHE,Switzerland,1855,0,,
CHE,Switzerland,1856,0,,
CHE,Switzerland,1857,30000,,
CHE,Switzerland,1858,0,,
CHE,Switzerland,1859,0,,
CHE,Switzerland,1860,0,,
CHE,Switzerland,1861,0,,
CHE,Switzerland,1862,0,,
CHE,Switzerland,1863,0,,
CHE,Switzerland,1864,0,,
CHE,Switzerland,1865,0,,
CHE,Switzerland,1866,0,,
CHE,Switzerland,1867,0,,
CHE,Switzerland,1868,0,,
CHE,Switzerland,1869,0,,
CHE,Switzerland,1870,0,,
CHE,Switzerland,1871,0,,
CHE,Switzerland,1872,0,,
CHE,Switzerland,1873,0,,
CHE,Switzerland,1874,0,,
CHE,Switzerland,1875,0,,
CHE,Switzerland,1876,0,,
CHE,Switzerland,1877,0,,
CHE,Switzerland,1878,0,,
CHE,Switzerland,1879,0,,
CHE,Switzerland,1880,0,,
CHE,Switzerland,1881,0,,
CHE,Switzerland,1882,0,,
CHE,Switzerland,1883,0,,
CHE,Switzerland,1884,0,,
CHE,Switzerland,1885,0,,
CHE,Switzerland,1886,0,,
CHE,Switzerland,1887,0,,
CHE,Switzerland,1888,0,,
CHE,Switzerland,1889,0,,
CHE,Switzerland,1890,0,,
CHE,Switzerland,1891,0,,
CHE,Switzerland,1892,0,,
CHE,Switzerland,1893,0,,
CHE,Switzerland,1894,0,,
CHE,Switzerland,1895,0,,
CHE,Switzerland,1896,0,,
CHE,Switzerland,1897,0,,
CHE,Switzerland,1898,0,,
CHE,Switzerland,1899,0,,
CHE,Switzerland,1900,0,,
CHE,Switzerland,1901,0,,
CHE,Switzerland,1902,0,,
CHE,Switzerland,1903,0,,
CHE,Switzerland,1904,0,,
CHE,Switzerland,1905,0,,
CHE,Switzerland,1906,0,,
CHE,Switzerland,1907,0,,
CHE,Switzerland,1908,0,,
CHE,Switzerland,1909,0,,
CHE,Switzerland,1910,0,,
CHE,Switzerland,1911,0,,
CHE,Switzerland,1912,0,,
CHE,Switzerland,1913,0,,
CHE,Switzerland,1914,0,,
CHE,Switzerland,1915,250000,,
CHE,Switzerland,1916,250000,,
CHE,Switzerland,1917,250000,,
CHE,Switzerland,1918,250000,,
CHE,Switzerland,1919,0,,
CHE,Switzerland,1920,0,,
CHE,Switzerland,1921,0,,
CHE,Switzerland,1922,0,,
CHE,Switzerland,1923,0,,
CHE,Switzerland,1924,0,,
CHE,Switzerland,1925,0,,
CHE,Switzerland,1926,0,,
CHE,Switzerland,1927,0,,
CHE,Switzerland,1928,0,,
CHE,Switzerland,1929,0,,
CHE,Switzerland,1930,0,,
CHE,Switzerland,1931,0,,
CHE,Switzerland,1932,0,,
CHE,Switzerland,1933,0,,
CHE,Switzerland,1934,0,,
CHE,Switzerland,1935,0,,
CHE,Switzerland,1936,0,,
CHE,Switzerland,1937,0,,
CHE,Switzerland,1938,0,,
CHE,Switzerland,1939,0,,
CHE,Switzerland,1940,650000,,
CHE,Switzerland,1941,525000,,
CHE,Switzerland,1942,525000,,
CHE,Switzerland,1943,525000,,
CHE,Switzerland,1944,525000,,
CHE,Switzerland,1945,525000,,
CHE,Switzerland,1946,0,,
CHE,Switzerland,1947,0,,
CHE,Switzerland,1948,0,,
CHE,Switzerland,1949,0,,
CHE,Switzerland,1950,0,,
CHE,Switzerland,1951,0,,
CHE,Switzerland,1952,0,,
CHE,Switzerland,1953,0,,
CHE,Switzerland,1954,0,,
CHE,Switzerland,1955,0,,
CHE,Switzerland,1956,0,,
CHE,Switzerland,1957,0,,
CHE,Switzerland,1958,0,,
CHE,Switzerland,1959,0,,
CHE,Switzerland,1960,0,5327827.0,0.0
CHE,Switzerland,1961,29000,5434294.0,5.336479770877321
CHE,Switzerland,1962,29000,5573815.0,5.20289962978678
CHE,Switzerland,1963,20000,5694247.0,3.5123169051149343
CHE,Switzerland,1964,20000,5789228.0,3.4546920591139267
CHE,Switzerland,1965,20000,5856472.0,3.4150252916773103
CHE,Switzerland,1966,25000,5918002.0,4.224398707536767
CHE,Switzerland,1967,25000,5991785.0,4.172379349392543
CHE,Switzerland,1968,25000,6067714.0,4.120167825972022
CHE,Switzerland,1969,25000,6136387.0,4.074058562473325
CHE,Switzerland,1970,25000,6180877.0,4.044733457727763
CHE,Switzerland,1971,25000,6213399.0,4.023562626510868
CHE,Switzerland,1972,25000,6260956.0,3.9930004299662865
CHE,Switzerland,1973,25000,6307347.0,3.9636316188089853
CHE,Switzerland,1974,25000,6341405.0,3.942344007361145
CHE,Switzerland,1975,25000,6338632.0,3.9440686886381795
CHE,Switzerland,1976,25000,6302504.0,3.966677371406666
CHE,Switzerland,1977,19000,6281174.0,3.0249122218235
CHE,Switzerland,1978,19000,6281738.0,3.024640632894909
CHE,Switzerland,1979,23000,6294365.0,3.654062006254801
CHE,Switzerland,1980,23000,6319408.0,3.6395814291465274
CHE,Switzerland,1981,23000,6354074.0,3.619724919791617
CHE,Switzerland,1982,23000,6391309.0,3.598636836366384
CHE,Switzerland,1983,28000,6418773.0,4.362204427544018
CHE,Switzerland,1984,25000,6441865.0,3.880863693976822
CHE,Switzerland,1985,23000,6470365.0,3.5546680905945798
CHE,Switzerland,1986,21000,6504124.0,3.2287207316465674
CHE,Switzerland,1987,20000,6545106.0,3.0557182725535688
CHE,Switzerland,1988,23000,6593386.0,3.4883442285951407
CHE,Switzerland,1989,17000,6646912.0,2.5575786169577692
CHE,Switzerland,1990,22000,6715519.0,3.275994007313508
CHE,Switzerland,1991,22000,6799978.0,3.235304584808951
CHE,Switzerland,1992,31000,6875364.0,4.50885218586245
CHE,Switzerland,1993,35000,6938265.0,5.044488787903028
CHE,Switzerland,1994,39000,6993795.0,5.576371626563261
CHE,Switzerland,1995,39000,7040687.0,5.539232180041521
CHE,Switzerland,1996,39000,7071850.0,5.5148228539915305
CHE,Switzerland,1997,39000,7088906.0,5.501554118505733
CHE,Switzerland,1998,39000,7110001.0,5.485231296029354
CHE,Switzerland,1999,39000,7143991.0,5.45913341716136
CHE,Switzerland,2000,28000,7184250.0,3.8974144830706057
CHE,Switzerland,2001,27000,7229854.0,3.7345152474724936
CHE,Switzerland,2002,28000,7284753.0,3.843644389864694
CHE,Switzerland,2003,28000,7339001.0,3.815233163205728
CHE,Switzerland,2004,16000,7389625.0,2.1651978280359288
CHE,Switzerland,2005,4000,7437115.0,0.5378429673334351
CHE,Switzerland,2006,4000,7483934.0,0.5344782570236456
CHE,Switzerland,2007,4000,7551117.0,0.529722953570975
CHE,Switzerland,2008,23000,7647675.0,3.007449976626883
CHE,Switzerland,2009,23000,7743831.0,2.9701061399712883
CHE,Switzerland,2010,22000,7824909.0,2.811534293881245
CHE,Switzerland,2011,26000,7912398.0,3.28598232798704
CHE,Switzerland,2012,25000,7996861.0,3.1262266531830427
CHE,Switzerland,2013,23000,8089346.0,2.8432459187677224
CHE,Switzerland,2014,23000,8188649.0,2.80876613468229
CHE,Switzerland,2015,21000,8282396.0,2.5354981819270654
CHE,Switzerland,2016,21000,8373338.0,2.507960385690868
CHE,Switzerland,2017,21000,8451840.0,2.4846660608814175
CHE,Switzerland,2018,21000,8514329.0,2.4664304139527613
CHE,Switzerland,2019,21000,8575280.0,2.448899627767257
CHE,Switzerland,2020,21000,8638167.0,2.431071314087815
CHE,Switzerland,2021,20000,8704546.0,2.297649986570236
CHE,Switzerland,2022,20000,8777088.0,2.2786600749588017
DEU,Germany,1816,130000,,
DEU,Germany,1817,130000,,
DEU,Germany,1818,130000,,
DEU,Germany,1819,130000,,
DEU,Germany,1820,130000,,
DEU,Germany,1821,130000,,
DEU,Germany,1822,130000,,
DEU,Germany,1823,130000,,
DEU,Germany,1824,130000,,
DEU,Germany,1825,130000,,
DEU,Germany,1826,130000,,
DEU,Germany,1827,130000,,
DEU,Germany,1828,130000,,
DEU,Germany,1829,130000,,
DEU,Germany,1830,130000,,
DEU,Germany,1831,131000,,
DEU,Germany,1832,132000,,
DEU,Germany,1833,134000,,
DEU,Germany,1834,134000,,
DEU,Germany,1835,134000,,
DEU,Germany,1836,134000,,
DEU,Germany,1837,134000,,
DEU,Germany,1838,165000,,
DEU,Germany,1839,134000,,
DEU,Germany,1840,135000,,
DEU,Germany,1841,135000,,
DEU,Germany,1842,135000,,
DEU,Germany,1843,135000,,
DEU,Germany,1844,135000,,
DEU,Germany,1845,135000,,
DEU,Germany,1846,135000,,
DEU,Germany,1847,134000,,
DEU,Germany,1848,135000,,
DEU,Germany,1849,131000,,
DEU,Germany,1850,131000,,
DEU,Germany,1851,134000,,
DEU,Germany,1852,138000,,
DEU,Germany,1853,139000,,
DEU,Germany,1854,139000,,
DEU,Germany,1855,142000,,
DEU,Germany,1856,142000,,
DEU,Germany,1857,142000,,
DEU,Germany,1858,153000,,
DEU,Germany,1859,153000,,
DEU,Germany,1860,201000,,
DEU,Germany,1861,203000,,
DEU,Germany,1862,213000,,
DEU,Germany,1863,216000,,
DEU,Germany,1864,212000,,
DEU,Germany,1865,216000,,
DEU,Germany,1866,214000,,
DEU,Germany,1867,219000,,
DEU,Germany,1868,317000,,
DEU,Germany,1869,318000,,
DEU,Germany,1870,319000,,
DEU,Germany,1871,1000000,,
DEU,Germany,1872,427000,,
DEU,Germany,1873,426000,,
DEU,Germany,1874,429000,,
DEU,Germany,1875,428000,,
DEU,Germany,1876,429000,,
DEU,Germany,1877,429000,,
DEU,Germany,1878,429000,,
DEU,Germany,1879,430000,,
DEU,Germany,1880,430000,,
DEU,Germany,1881,456000,,
DEU,Germany,1882,455000,,
DEU,Germany,1883,457000,,
DEU,Germany,1884,457000,,
DEU,Germany,1885,459000,,
DEU,Germany,1886,460000,,
DEU,Germany,1887,503000,,
DEU,Germany,1888,504000,,
DEU,Germany,1889,504000,,
DEU,Germany,1890,505000,,
DEU,Germany,1891,524000,,
DEU,Germany,1892,526000,,
DEU,Germany,1893,601000,,
DEU,Germany,1894,601000,,
DEU,Germany,1895,602000,,
DEU,Germany,1896,602000,,
DEU,Germany,1897,604000,,
DEU,Germany,1898,606000,,
DEU,Germany,1899,619000,,
DEU,Germany,1900,624000,,
DEU,Germany,1901,630000,,
DEU,Germany,1902,638000,,
DEU,Germany,1903,636000,,
DEU,Germany,1904,642000,,
DEU,Germany,1905,648000,,
DEU,Germany,1906,653000,,
DEU,Germany,1907,658000,,
DEU,Germany,1908,663000,,
DEU,Germany,1909,667000,,
DEU,Germany,1910,673000,,
DEU,Germany,1911,677000,,
DEU,Germany,1912,716000,,
DEU,Germany,1913,859000,,
DEU,Germany,1914,862000,,
DEU,Germany,1915,3823000,,
DEU,Germany,1916,4580000,,
DEU,Germany,1917,5380000,,
DEU,Germany,1918,8000000,,
DEU,Germany,1919,114000,,
DEU,Germany,1920,114000,,
DEU,Germany,1921,114000,,
DEU,Germany,1922,114000,,
DEU,Germany,1923,114000,,
DEU,Germany,1924,114000,,
DEU,Germany,1925,114000,,
DEU,Germany,1926,114000,,
DEU,Germany,1927,114000,,
DEU,Germany,1928,114000,,
DEU,Germany,1929,114000,,
DEU,Germany,1930,114000,,
DEU,Germany,1931,114000,,
DEU,Germany,1932,114000,,
DEU,Germany,1933,118000,,
DEU,Germany,1934,315000,,
DEU,Germany,1935,461000,,
DEU,Germany,1936,596000,,
DEU,Germany,1937,603000,,
DEU,Germany,1938,782000,,
DEU,Germany,1939,2750000,,
DEU,Germany,1940,3300000,,
DEU,Germany,1941,7100000,,
DEU,Germany,1942,7028000,,
DEU,Germany,1943,6957000,,
DEU,Germany,1944,6128000,,
DEU,Germany,1945,5300000,,
DEU,Germany,1990,545000,79433029.0,6.861125741535049
DEU,Germany,1991,457000,80013896.0,5.711507911075846
DEU,Germany,1992,442000,80624598.0,5.48219787712926
DEU,Germany,1993,398000,81156363.0,4.904113310252702
DEU,Germany,1994,362000,81438348.0,4.445080344704438
DEU,Germany,1995,352000,81678051.0,4.309603322929437
DEU,Germany,1996,339000,81914831.0,4.138444721933199
DEU,Germany,1997,335000,82034771.0,4.083634243338109
DEU,Germany,1998,333000,82047195.0,4.0586396646466705
DEU,Germany,1999,331000,82100243.0,4.031656763793013
DEU,Germany,2000,221000,82211508.0,2.6881881305473683
DEU,Germany,2001,308000,82349925.0,3.740136982516985
DEU,Germany,2002,296000,82488495.0,3.5883792036695543
DEU,Germany,2003,284000,82534176.0,3.440998793033325
DEU,Germany,2004,284000,82516260.0,3.4417459055948485
DEU,Germany,2005,285000,82469422.0,3.4558263303943124
DEU,Germany,2006,285000,82376451.0,3.4597266153163115
DEU,Germany,2007,246000,82266372.0,2.990286237492034
DEU,Germany,2008,246000,82110097.0,2.995977461821778
DEU,Germany,2009,244000,81902307.0,2.9791590608064316
DEU,Germany,2010,251000,81776930.0,3.0693252974891574
DEU,Germany,2011,251000,80274983.0,3.1267524528781276
DEU,Germany,2012,251000,80425823.0,3.1208881754309186
DEU,Germany,2013,196000,80645605.0,2.4303866280127724
DEU,Germany,2014,186000,80982500.0,2.2967925169018
DEU,Germany,2015,182000,81686611.0,2.228027307926877
DEU,Germany,2016,179000,82348669.0,2.1736841915441283
DEU,Germany,2017,177000,82657002.0,2.1413793836848813
DEU,Germany,2018,179000,82905782.0,2.159077397038484
DEU,Germany,2019,180000,83092962.0,2.1662484483342883
DEU,Germany,2020,181000,83160871.0,2.1765043802872146
DEU,Germany,2021,183000,83196078.0,2.199622919724653
DEU,Germany,2022,183000,83177813.0,2.200105934499624
DNK,Denmark,1816,32000,,
DNK,Denmark,1817,31000,,
DNK,Denmark,1818,30000,,
DNK,Denmark,1819,29000,,
DNK,Denmark,1820,28000,,
DNK,Denmark,1821,26000,,
DNK,Denmark,1822,28000,,
DNK,Denmark,1823,30000,,
DNK,Denmark,1824,41000,,
DNK,Denmark,1825,41000,,
DNK,Denmark,1826,41000,,
DNK,Denmark,1827,41000,,
DNK,Denmark,1828,41000,,
DNK,Denmark,1829,41000,,
DNK,Denmark,1830,41000,,
DNK,Denmark,1831,41000,,
DNK,Denmark,1832,41000,,
DNK,Denmark,1833,41000,,
DNK,Denmark,1834,33000,,
DNK,Denmark,1835,41000,,
DNK,Denmark,1836,41000,,
DNK,Denmark,1837,39000,,
DNK,Denmark,1838,37000,,
DNK,Denmark,1839,35000,,
DNK,Denmark,1840,45000,,
DNK,Denmark,1841,38000,,
DNK,Denmark,1842,31000,,
DNK,Denmark,1843,23000,,
DNK,Denmark,1844,24000,,
DNK,Denmark,1845,26000,,
DNK,Denmark,1846,27000,,
DNK,Denmark,1847,27000,,
DNK,Denmark,1848,27000,,
DNK,Denmark,1849,41000,,
DNK,Denmark,1850,26000,,
DNK,Denmark,1851,26000,,
DNK,Denmark,1852,26000,,
DNK,Denmark,1853,26000,,
DNK,Denmark,1854,26000,,
DNK,Denmark,1855,25000,,
DNK,Denmark,1856,25000,,
DNK,Denmark,1857,25000,,
DNK,Denmark,1858,25000,,
DNK,Denmark,1859,25000,,
DNK,Denmark,1860,25000,,
DNK,Denmark,1861,25000,,
DNK,Denmark,1862,25000,,
DNK,Denmark,1863,25000,,
DNK,Denmark,1864,32000,,
DNK,Denmark,1865,38000,,
DNK,Denmark,1866,43000,,
DNK,Denmark,1867,46000,,
DNK,Denmark,1868,51000,,
DNK,Denmark,1869,39000,,
DNK,Denmark,1870,39000,,
DNK,Denmark,1871,38000,,
DNK,Denmark,1872,39000,,
DNK,Denmark,1873,39000,,
DNK,Denmark,1874,39000,,
DNK,Denmark,1875,16000,,
DNK,Denmark,1876,16000,,
DNK,Denmark,1877,16000,,
DNK,Denmark,1878,11000,,
DNK,Denmark,1879,6000,,
DNK,Denmark,1880,6000,,
DNK,Denmark,1881,6000,,
DNK,Denmark,1882,6000,,
DNK,Denmark,1883,6000,,
DNK,Denmark,1884,6000,,
DNK,Denmark,1885,8000,,
DNK,Denmark,1886,11000,,
DNK,Denmark,1887,14000,,
DNK,Denmark,1888,17000,,
DNK,Denmark,1889,18000,,
DNK,Denmark,1890,18000,,
DNK,Denmark,1891,17000,,
DNK,Denmark,1892,15000,,
DNK,Denmark,1893,15000,,
DNK,Denmark,1894,15000,,
DNK,Denmark,1895,12000,,
DNK,Denmark,1896,12000,,
DNK,Denmark,1897,16000,,
DNK,Denmark,1898,12000,,
DNK,Denmark,1899,12000,,
DNK,Denmark,1900,11000,,
DNK,Denmark,1901,11000,,
DNK,Denmark,1902,11000,,
DNK,Denmark,1903,11000,,
DNK,Denmark,1904,11000,,
DNK,Denmark,1905,11000,,
DNK,Denmark,1906,11000,,
DNK,Denmark,1907,11000,,
DNK,Denmark,1908,12000,,
DNK,Denmark,1909,15000,,
DNK,Denmark,1910,15000,,
DNK,Denmark,1911,15000,,
DNK,Denmark,1912,15000,,
DNK,Denmark,1913,15000,,
DNK,Denmark,1914,15000,,
DNK,Denmark,1915,15000,,
DNK,Denmark,1916,16000,,
