city,pollutant,unit,year,value,n_stations
Halifax,SO2,ppb,2000,5.52,1
Halifax,SO2,ppb,2001,11.73,1
Halifax,SO2,ppb,2003,8.72,1
Halifax,SO2,ppb,2004,7.56,1
Halifax,SO2,ppb,2005,5.6,1
Halifax,SO2,ppb,2006,6.1,1
Halifax,SO2,ppb,2007,2.3,1
Halifax,SO2,ppb,2009,0.5,1
Halifax,SO2,ppb,2010,0.7,1
Halifax,SO2,ppb,2011,2.7,1
Halifax,SO2,ppb,2012,1.35,2
Halifax,SO2,ppb,2013,1.15,2
Halifax,SO2,ppb,2014,1.1,2
Halifax,SO2,ppb,2015,0.6,2
Halifax,SO2,ppb,2016,0.3,2
Halifax,SO2,ppb,2017,0.25,2
Halifax,SO2,ppb,2018,0.3,2
Halifax,SO2,ppb,2019,0.4,2
Halifax,SO2,ppb,2020,0.3,2
Halifax,SO2,ppb,2021,0.35,2
Halifax,SO2,ppb,2022,0.3,2
Halifax,SO2,ppb,2023,0.25,2
Halifax,SO2,ppb,2024,0.2,2
Hamilton,SO2,ppb,1974,18.21,2
Hamilton,SO2,ppb,1975,16.54,2
Hamilton,SO2,ppb,1976,20.94,2
Hamilton,SO2,ppb,1977,20.04,2
Hamilton,SO2,ppb,1978,14.58,2
Hamilton,SO2,ppb,1979,14.47,2
Hamilton,SO2,ppb,1980,13.32,2
Hamilton,SO2,ppb,1981,12.14,2
Hamilton,SO2,ppb,1982,12.02,2
Hamilton,SO2,ppb,1983,12.87,2
Hamilton,SO2,ppb,1984,14.66,1
Hamilton,SO2,ppb,1985,10.08,2
Hamilton,SO2,ppb,1986,8.69,2
Hamilton,SO2,ppb,1987,8.45,3
Hamilton,SO2,ppb,1988,9.62,3
Hamilton,SO2,ppb,1989,11.71,3
Hamilton,SO2,ppb,1990,8.81,4
Hamilton,SO2,ppb,1991,8.29,4
Hamilton,SO2,ppb,1992,8.14,4
Hamilton,SO2,ppb,1993,8.74,4
Hamilton,SO2,ppb,1994,6.8,4
Hamilton,SO2,ppb,1995,7.76,4
Hamilton,SO2,ppb,1996,7.87,4
Hamilton,SO2,ppb,1997,7.33,4
Hamilton,SO2,ppb,1998,6.85,4
Hamilton,SO2,ppb,1999,7.06,4
Hamilton,SO2,ppb,2000,6.84,4
Hamilton,SO2,ppb,2001,5.66,2
Hamilton,SO2,ppb,2003,5.16,2
Hamilton,SO2,ppb,2004,4.0,1
Hamilton,SO2,ppb,2005,5.3,1
Hamilton,SO2,ppb,2006,4.8,1
Hamilton,SO2,ppb,2007,3.85,2
Hamilton,SO2,ppb,2008,3.65,2
Hamilton,SO2,ppb,2009,3.15,2
Hamilton,SO2,ppb,2010,3.1,2
Hamilton,SO2,ppb,2011,4.65,2
Hamilton,SO2,ppb,2012,4.25,2
Hamilton,SO2,ppb,2013,3.85,2
Hamilton,SO2,ppb,2014,4.0,2
Hamilton,SO2,ppb,2015,3.5,2
Hamilton,SO2,ppb,2016,2.5,2
Hamilton,SO2,ppb,2017,2.75,2
Hamilton,SO2,ppb,2018,3.7,2
Hamilton,SO2,ppb,2019,4.15,2
Hamilton,SO2,ppb,2020,3.1,2
Hamilton,SO2,ppb,2021,3.5,2
Hamilton,SO2,ppb,2022,3.4,2
Hamilton,SO2,ppb,2023,3.05,2
Hamilton,SO2,ppb,2024,2.8,2
Kelowna,SO2,ppb,2001,0.07,1
Kelowna,SO2,ppb,2003,0.12,1
Kelowna,SO2,ppb,2004,0.08,1
Kelowna,SO2,ppb,2005,0.2,1
Kelowna,SO2,ppb,2006,0.2,1
Kelowna,SO2,ppb,2007,0.3,1
Kelowna,SO2,ppb,2008,0.4,1
Kelowna,SO2,ppb,2009,0.5,1
Kelowna,SO2,ppb,2010,0.4,1
Kelowna,SO2,ppb,2011,0.3,1
Kelowna,SO2,ppb,2012,0.4,1
Kelowna,SO2,ppb,2013,0.4,1
Kelowna,SO2,ppb,2014,0.3,1
Kelowna,SO2,ppb,2015,0.4,1
Kelowna,SO2,ppb,2016,0.3,1
Kelowna,SO2,ppb,2017,0.3,1
Kelowna,SO2,ppb,2018,0.4,1
Kelowna,SO2,ppb,2020,0.3,1
Kelowna,SO2,ppb,2021,0.3,1
Kelowna,SO2,ppb,2022,0.3,1
Kelowna,SO2,ppb,2023,0.3,1
Kelowna,SO2,ppb,2024,0.3,1
Kitchener–Waterloo,SO2,ppb,1977,6.87,1
Kitchener–Waterloo,SO2,ppb,1978,4.87,1
Kitchener–Waterloo,SO2,ppb,1979,5.74,1
Kitchener–Waterloo,SO2,ppb,1980,5.07,1
Kitchener–Waterloo,SO2,ppb,1981,3.17,1
Kitchener–Waterloo,SO2,ppb,1982,3.33,1
Kitchener–Waterloo,SO2,ppb,1983,1.95,1
Kitchener–Waterloo,SO2,ppb,1984,2.93,1
Kitchener–Waterloo,SO2,ppb,1985,2.41,1
Kitchener–Waterloo,SO2,ppb,1986,2.83,1
Kitchener–Waterloo,SO2,ppb,1987,4.07,1
Kitchener–Waterloo,SO2,ppb,1988,3.21,1
Kitchener–Waterloo,SO2,ppb,1989,2.51,1
Kitchener–Waterloo,SO2,ppb,1991,3.33,1
Kitchener–Waterloo,SO2,ppb,1992,3.33,1
Kitchener–Waterloo,SO2,ppb,1993,2.73,1
Kitchener–Waterloo,SO2,ppb,1994,2.81,1
Kitchener–Waterloo,SO2,ppb,1995,2.22,1
Kitchener–Waterloo,SO2,ppb,1996,3.32,1
Kitchener–Waterloo,SO2,ppb,1997,3.13,1
Kitchener–Waterloo,SO2,ppb,1998,2.98,1
Kitchener–Waterloo,SO2,ppb,1999,3.48,1
Kitchener–Waterloo,SO2,ppb,2000,3.16,1
Kitchener–Waterloo,SO2,ppb,2001,3.38,1
Kitchener–Waterloo,SO2,ppb,2003,2.97,1
Kitchener–Waterloo,SO2,ppb,2006,1.2,1
London,SO2,ppb,1974,7.91,1
London,SO2,ppb,1975,4.8,1
London,SO2,ppb,1976,13.25,1
London,SO2,ppb,1977,9.88,1
London,SO2,ppb,1978,9.54,1
London,SO2,ppb,1979,7.56,1
London,SO2,ppb,1980,5.08,1
London,SO2,ppb,1981,8.59,1
London,SO2,ppb,1982,3.87,1
London,SO2,ppb,1983,3.27,1
London,SO2,ppb,1984,3.57,1
London,SO2,ppb,1985,2.02,1
London,SO2,ppb,1986,2.58,1
London,SO2,ppb,1987,2.8,1
London,SO2,ppb,1988,4.2,1
London,SO2,ppb,1989,6.06,1
London,SO2,ppb,1990,4.47,1
London,SO2,ppb,1991,4.78,1
London,SO2,ppb,1992,4.22,1
London,SO2,ppb,1993,3.25,1
London,SO2,ppb,1994,3.79,1
London,SO2,ppb,1996,2.65,1
London,SO2,ppb,1997,2.48,1
London,SO2,ppb,1998,3.21,1
London,SO2,ppb,1999,4.9,1
London,SO2,ppb,2000,3.51,1
London,SO2,ppb,2001,3.48,1
London,SO2,ppb,2004,2.22,1
London,SO2,ppb,2005,2.3,1
London,SO2,ppb,2006,1.9,1
London,SO2,ppb,2007,1.9,1
London,SO2,ppb,2008,2.2,1
London,SO2,ppb,2009,1.0,1
London,SO2,ppb,2010,0.9,1
Montréal,SO2,ppb,1974,21.9,7
Montréal,SO2,ppb,1975,18.32,7
Montréal,SO2,ppb,1976,14.87,7
Montréal,SO2,ppb,1977,15.24,8
Montréal,SO2,ppb,1978,14.94,11
Montréal,SO2,ppb,1979,13.03,11
Montréal,SO2,ppb,1980,15.08,10
Montréal,SO2,ppb,1981,12.65,9
Montréal,SO2,ppb,1982,10.98,8
Montréal,SO2,ppb,1983,8.23,10
Montréal,SO2,ppb,1984,9.05,6
Montréal,SO2,ppb,1985,8.42,6
Montréal,SO2,ppb,1986,6.76,8
Montréal,SO2,ppb,1987,5.76,8
Montréal,SO2,ppb,1988,6.19,9
Montréal,SO2,ppb,1989,8.62,7
Montréal,SO2,ppb,1990,6.19,9
Montréal,SO2,ppb,1991,4.69,8
Montréal,SO2,ppb,1992,4.8,9
Montréal,SO2,ppb,1993,3.82,7
Montréal,SO2,ppb,1994,3.86,7
Montréal,SO2,ppb,1995,3.9,8
Montréal,SO2,ppb,1996,5.27,5
Montréal,SO2,ppb,1997,5.87,5
Montréal,SO2,ppb,1998,4.88,5
Montréal,SO2,ppb,1999,4.84,5
Montréal,SO2,ppb,2000,4.56,5
Montréal,SO2,ppb,2001,4.52,4
Montréal,SO2,ppb,2003,4.94,3
Montréal,SO2,ppb,2004,6.73,1
Montréal,SO2,ppb,2005,4.73,3
Montréal,SO2,ppb,2006,4.13,3
Montréal,SO2,ppb,2007,2.9,3
Montréal,SO2,ppb,2008,2.62,4
Montréal,SO2,ppb,2009,2.02,4
Montréal,SO2,ppb,2010,1.52,4
Montréal,SO2,ppb,2011,1.2,4
Montréal,SO2,ppb,2012,1.15,4
Montréal,SO2,ppb,2013,1.2,3
Montréal,SO2,ppb,2014,1.17,3
Montréal,SO2,ppb,2015,0.73,3
Montréal,SO2,ppb,2016,0.83,4
Montréal,SO2,ppb,2017,0.72,4
Montréal,SO2,ppb,2018,0.62,5
Montréal,SO2,ppb,2019,0.48,4
Montréal,SO2,ppb,2020,0.44,5
Montréal,SO2,ppb,2021,0.42,5
Montréal,SO2,ppb,2022,0.45,4
Montréal,SO2,ppb,2023,0.4,5
Montréal,SO2,ppb,2024,0.52,4
Ottawa–Gatineau,SO2,ppb,1974,15.61,2
Ottawa–Gatineau,SO2,ppb,1975,15.64,2
Ottawa–Gatineau,SO2,ppb,1976,17.85,1
Ottawa–Gatineau,SO2,ppb,1977,14.21,2
Ottawa–Gatineau,SO2,ppb,1978,11.59,3
Ottawa–Gatineau,SO2,ppb,1979,8.32,3
Ottawa–Gatineau,SO2,ppb,1980,7.19,4
Ottawa–Gatineau,SO2,ppb,1981,7.17,3
Ottawa–Gatineau,SO2,ppb,1982,6.71,4
Ottawa–Gatineau,SO2,ppb,1983,4.68,4
Ottawa–Gatineau,SO2,ppb,1984,7.43,3
Ottawa–Gatineau,SO2,ppb,1985,6.32,3
Ottawa–Gatineau,SO2,ppb,1986,4.6,3
Ottawa–Gatineau,SO2,ppb,1987,3.33,3
Ottawa–Gatineau,SO2,ppb,1988,4.62,3
Ottawa–Gatineau,SO2,ppb,1989,5.33,3
Ottawa–Gatineau,SO2,ppb,1990,3.6,3
Ottawa–Gatineau,SO2,ppb,1991,2.98,2
Ottawa–Gatineau,SO2,ppb,1992,3.96,3
Ottawa–Gatineau,SO2,ppb,1993,3.31,3
Ottawa–Gatineau,SO2,ppb,1994,4.39,3
Ottawa–Gatineau,SO2,ppb,1995,0.97,1
Ottawa–Gatineau,SO2,ppb,1996,3.09,2
Ottawa–Gatineau,SO2,ppb,1997,6.31,1
Ottawa–Gatineau,SO2,ppb,1998,2.94,3
Ottawa–Gatineau,SO2,ppb,1999,2.62,3
Ottawa–Gatineau,SO2,ppb,2000,3.16,3
Ottawa–Gatineau,SO2,ppb,2001,2.93,3
Ottawa–Gatineau,SO2,ppb,2003,2.4,3
Ottawa–Gatineau,SO2,ppb,2004,1.69,3
Ottawa–Gatineau,SO2,ppb,2005,1.2,2
Ottawa–Gatineau,SO2,ppb,2006,0.85,2
Ottawa–Gatineau,SO2,ppb,2007,0.73,3
Ottawa–Gatineau,SO2,ppb,2008,0.73,3
Ottawa–Gatineau,SO2,ppb,2009,0.55,2
Ottawa–Gatineau,SO2,ppb,2010,0.2,2
Ottawa–Gatineau,SO2,ppb,2011,0.25,2
Ottawa–Gatineau,SO2,ppb,2012,0.25,2
Ottawa–Gatineau,SO2,ppb,2013,0.3,2
Ottawa–Gatineau,SO2,ppb,2014,0.4,2
Ottawa–Gatineau,SO2,ppb,2015,0.3,2
Ottawa–Gatineau,SO2,ppb,2016,0.1,2
Ottawa–Gatineau,SO2,ppb,2017,0.15,2
Ottawa–Gatineau,SO2,ppb,2018,0.15,2
Ottawa–Gatineau,SO2,ppb,2019,0.15,2
Ottawa–Gatineau,SO2,ppb,2020,0.1,2
Ottawa–Gatineau,SO2,ppb,2021,0.15,2
Ottawa–Gatineau,SO2,ppb,2022,0.3,1
Québec City,SO2,ppb,1975,28.19,2
Québec City,SO2,ppb,1976,32.94,3
Québec City,SO2,ppb,1977,29.7,3
Québec City,SO2,ppb,1978,15.0,3
Québec City,SO2,ppb,1979,17.41,3
Québec City,SO2,ppb,1980,16.45,2
Québec City,SO2,ppb,1981,10.22,2
Québec City,SO2,ppb,1982,25.07,3
Québec City,SO2,ppb,1983,20.55,2
Québec City,SO2,ppb,1984,11.28,3
Québec City,SO2,ppb,1985,6.59,3
Québec City,SO2,ppb,1986,10.78,3
Québec City,SO2,ppb,1987,3.44,1
Québec City,SO2,ppb,1988,2.69,2
Québec City,SO2,ppb,1989,5.32,1
Québec City,SO2,ppb,1990,16.16,2
Québec City,SO2,ppb,1991,1.6,3
Québec City,SO2,ppb,1992,1.37,3
Québec City,SO2,ppb,1993,0.81,1
Québec City,SO2,ppb,1994,1.46,1
Québec City,SO2,ppb,1996,1.53,1
Québec City,SO2,ppb,1997,1.68,1
Québec City,SO2,ppb,1998,2.06,1
Québec City,SO2,ppb,1999,1.92,1
Québec City,SO2,ppb,2000,2.29,1
Québec City,SO2,ppb,2001,2.74,1
Québec City,SO2,ppb,2003,2.21,1
Québec City,SO2,ppb,2004,2.58,1
Québec City,SO2,ppb,2005,2.3,1
Québec City,SO2,ppb,2006,2.1,1
Québec City,SO2,ppb,2007,1.4,1
Québec City,SO2,ppb,2008,0.9,1
Québec City,SO2,ppb,2009,0.9,1
Québec City,SO2,ppb,2010,0.6,1
Québec City,SO2,ppb,2011,0.7,1
Québec City,SO2,ppb,2012,0.9,1
Québec City,SO2,ppb,2013,0.6,1
Québec City,SO2,ppb,2014,0.7,1
Québec City,SO2,ppb,2015,0.3,1
Québec City,SO2,ppb,2016,0.2,1
Québec City,SO2,ppb,2017,0.3,1
Québec City,SO2,ppb,2018,0.3,1
Québec City,SO2,ppb,2019,0.3,1
Québec City,SO2,ppb,2020,0.2,2
Québec City,SO2,ppb,2021,0.2,2
Québec City,SO2,ppb,2022,0.2,2
Québec City,SO2,ppb,2023,0.15,2
Québec City,SO2,ppb,2024,0.2,2
Regina,SO2,ppb,1974,0.0,1
Regina,SO2,ppb,1980,0.22,1
Regina,SO2,ppb,1983,0.13,1
Regina,SO2,ppb,1984,0.74,1
Regina,SO2,ppb,1985,1.03,1
Regina,SO2,ppb,1987,1.19,1
Regina,SO2,ppb,1988,1.37,1
Regina,SO2,ppb,1990,0.72,1
Regina,SO2,ppb,1991,0.7,1
Regina,SO2,ppb,1992,0.8,1
Regina,SO2,ppb,1993,0.51,1
Regina,SO2,ppb,1994,0.58,1
Regina,SO2,ppb,1995,0.73,1
Regina,SO2,ppb,1996,1.16,1
Regina,SO2,ppb,1997,0.86,1
Regina,SO2,ppb,1998,0.56,1
Regina,SO2,ppb,1999,0.42,1
Regina,SO2,ppb,2001,0.66,1
Regina,SO2,ppb,2003,0.7,1
Regina,SO2,ppb,2004,0.79,1
Regina,SO2,ppb,2005,0.6,1
Regina,SO2,ppb,2006,0.7,1
Regina,SO2,ppb,2007,0.7,1
Regina,SO2,ppb,2008,0.3,1
Regina,SO2,ppb,2009,0.3,1
Regina,SO2,ppb,2010,0.3,1
Regina,SO2,ppb,2011,0.5,1
Regina,SO2,ppb,2012,0.7,1
Regina,SO2,ppb,2013,0.4,1
Regina,SO2,ppb,2014,0.5,1
Regina,SO2,ppb,2015,0.3,1
Regina,SO2,ppb,2017,0.3,1
Regina,SO2,ppb,2018,0.3,1
Regina,SO2,ppb,2019,0.4,1
Regina,SO2,ppb,2020,0.3,1
Regina,SO2,ppb,2021,0.3,1
Regina,SO2,ppb,2022,0.4,1
Regina,SO2,ppb,2023,0.4,1
Regina,SO2,ppb,2024,0.3,1
Saguenay,SO2,ppb,1976,10.12,1
Saguenay,SO2,ppb,1977,23.05,1
Saguenay,SO2,ppb,1978,20.58,1
Saguenay,SO2,ppb,1979,16.07,1
Saguenay,SO2,ppb,1980,19.71,1
Saguenay,SO2,ppb,1981,19.87,1
Saguenay,SO2,ppb,1982,14.9,1
Saguenay,SO2,ppb,1983,16.16,1
Saguenay,SO2,ppb,1984,17.72,1
Saguenay,SO2,ppb,1985,10.12,1
Saguenay,SO2,ppb,1986,9.96,1
Saguenay,SO2,ppb,1987,7.69,1
Saguenay,SO2,ppb,1988,15.54,1
Saguenay,SO2,ppb,1989,11.59,1
Saguenay,SO2,ppb,1990,13.03,1
Saguenay,SO2,ppb,1991,10.22,1
Saguenay,SO2,ppb,1993,12.72,1
Saguenay,SO2,ppb,1994,9.58,1
Saguenay,SO2,ppb,1996,13.32,1
Saguenay,SO2,ppb,1997,10.86,1
Saguenay,SO2,ppb,1998,13.15,1
Saguenay,SO2,ppb,1999,10.25,1
Saguenay,SO2,ppb,2000,9.32,1
Saguenay,SO2,ppb,2001,11.86,1
Saguenay,SO2,ppb,2003,12.08,1
Saguenay,SO2,ppb,2004,9.62,1
Saguenay,SO2,ppb,2005,12.3,1
Saguenay,SO2,ppb,2006,8.7,1
Saguenay,SO2,ppb,2007,6.7,1
Saguenay,SO2,ppb,2008,8.7,1
Saguenay,SO2,ppb,2009,4.5,1
Saguenay,SO2,ppb,2010,3.5,1
Saguenay,SO2,ppb,2011,4.7,1
Saguenay,SO2,ppb,2012,6.1,1
Saguenay,SO2,ppb,2013,5.4,1
Saguenay,SO2,ppb,2014,6.1,1
Saguenay,SO2,ppb,2015,5.4,1
Saguenay,SO2,ppb,2016,5.8,1
Saguenay,SO2,ppb,2017,6.3,1
Saguenay,SO2,ppb,2018,5.3,1
Saguenay,SO2,ppb,2019,5.5,1
Saguenay,SO2,ppb,2020,5.4,1
Saguenay,SO2,ppb,2021,4.9,1
Saguenay,SO2,ppb,2022,6.0,1
Saguenay,SO2,ppb,2023,5.7,1
Saguenay,SO2,ppb,2024,6.1,1
Saint John,SO2,ppb,1974,21.65,1
Saint John,SO2,ppb,1977,15.84,1
Saint John,SO2,ppb,1978,7.07,1
Saint John,SO2,ppb,1979,18.36,1
Saint John,SO2,ppb,1980,13.0,1
Saint John,SO2,ppb,1982,6.57,1
Saint John,SO2,ppb,1983,5.63,1
Saint John,SO2,ppb,1984,8.67,1
Saint John,SO2,ppb,1985,11.27,1
Saint John,SO2,ppb,1986,7.75,1
Saint John,SO2,ppb,1987,5.35,1
Saint John,SO2,ppb,1988,8.98,2
Saint John,SO2,ppb,1989,9.84,2
Saint John,SO2,ppb,1990,12.48,2
Saint John,SO2,ppb,1991,14.41,1
Saint John,SO2,ppb,1992,12.64,2
Saint John,SO2,ppb,1993,8.79,2
Saint John,SO2,ppb,1994,7.3,2
Saint John,SO2,ppb,1995,6.27,2
Saint John,SO2,ppb,1996,6.07,2
Saint John,SO2,ppb,1997,6.77,2
Saint John,SO2,ppb,1998,7.74,2
Saint John,SO2,ppb,1999,8.23,2
Saint John,SO2,ppb,2000,7.33,2
Saint John,SO2,ppb,2001,5.4,2
Saint John,SO2,ppb,2003,4.62,2
Saint John,SO2,ppb,2004,3.37,2
Saint John,SO2,ppb,2005,3.5,2
Saint John,SO2,ppb,2006,2.5,2
Saint John,SO2,ppb,2007,3.4,2
Saint John,SO2,ppb,2008,2.1,2
Saint John,SO2,ppb,2009,1.5,2
Saint John,SO2,ppb,2010,1.3,3
Saint John,SO2,ppb,2011,1.07,3
Saint John,SO2,ppb,2012,1.37,3
Saint John,SO2,ppb,2013,1.32,4
Saint John,SO2,ppb,2014,1.38,4
Saint John,SO2,ppb,2015,1.18,4
Saint John,SO2,ppb,2016,1.33,3
Saint John,SO2,ppb,2017,0.6,3
Saint John,SO2,ppb,2018,1.05,4
Saint John,SO2,ppb,2019,1.15,4
Saint John,SO2,ppb,2020,1.27,4
Saint John,SO2,ppb,2021,1.3,4
Saint John,SO2,ppb,2022,1.2,4
Saint John,SO2,ppb,2023,0.78,4
Saint John,SO2,ppb,2024,1.05,4
Saskatoon,SO2,ppb,1974,0.12,1
Saskatoon,SO2,ppb,1975,0.21,1
Saskatoon,SO2,ppb,1977,0.13,1
Saskatoon,SO2,ppb,1978,0.16,1
Saskatoon,SO2,ppb,1982,0.04,1
Saskatoon,SO2,ppb,1983,0.0,1
Saskatoon,SO2,ppb,1985,0.59,1
Saskatoon,SO2,ppb,1986,0.74,1
Saskatoon,SO2,ppb,1987,0.37,1
Saskatoon,SO2,ppb,1988,0.32,1
Saskatoon,SO2,ppb,1989,0.25,1
Saskatoon,SO2,ppb,1990,0.12,1
Saskatoon,SO2,ppb,1991,0.22,1
Saskatoon,SO2,ppb,1992,0.48,1
Saskatoon,SO2,ppb,1993,0.66,1
Saskatoon,SO2,ppb,1994,0.73,1
Saskatoon,SO2,ppb,1995,0.83,1
Saskatoon,SO2,ppb,1996,0.72,1
Saskatoon,SO2,ppb,1997,0.63,1
Saskatoon,SO2,ppb,1998,0.57,1
Saskatoon,SO2,ppb,1999,0.4,1
Saskatoon,SO2,ppb,2001,0.43,1
Saskatoon,SO2,ppb,2003,0.72,1
Saskatoon,SO2,ppb,2004,0.54,1
Saskatoon,SO2,ppb,2005,0.5,1
Saskatoon,SO2,ppb,2006,0.6,1
Saskatoon,SO2,ppb,2007,0.7,1
Saskatoon,SO2,ppb,2008,0.2,1
Saskatoon,SO2,ppb,2009,0.2,1
Saskatoon,SO2,ppb,2010,0.2,1
Saskatoon,SO2,ppb,2011,0.7,1
Saskatoon,SO2,ppb,2012,0.4,1
Saskatoon,SO2,ppb,2013,0.2,1
Saskatoon,SO2,ppb,2014,0.1,1
Saskatoon,SO2,ppb,2015,0.1,1
Saskatoon,SO2,ppb,2016,0.1,1
Saskatoon,SO2,ppb,2017,0.2,1
Saskatoon,SO2,ppb,2018,0.1,1
Saskatoon,SO2,ppb,2019,0.1,1
Saskatoon,SO2,ppb,2020,0.0,1
Saskatoon,SO2,ppb,2021,0.1,1
Saskatoon,SO2,ppb,2022,0.1,1
Saskatoon,SO2,ppb,2023,0.1,1
Saskatoon,SO2,ppb,2024,0.1,1
St. Catharines–Niagara,SO2,ppb,1977,6.91,1
St. Catharines–Niagara,SO2,ppb,1978,7.4,1
St. Catharines–Niagara,SO2,ppb,1979,7.02,1
St. Catharines–Niagara,SO2,ppb,1980,4.43,1
St. Catharines–Niagara,SO2,ppb,1981,6.6,1
St. Catharines–Niagara,SO2,ppb,1982,5.17,1
St. Catharines–Niagara,SO2,ppb,1983,5.23,1
St. Catharines–Niagara,SO2,ppb,1984,5.01,1
St. Catharines–Niagara,SO2,ppb,1985,5.73,1
St. Catharines–Niagara,SO2,ppb,1988,10.99,1
St. Catharines–Niagara,SO2,ppb,1989,5.57,1
St. Catharines–Niagara,SO2,ppb,1990,3.63,1
St. Catharines–Niagara,SO2,ppb,1991,5.14,1
St. Catharines–Niagara,SO2,ppb,1992,4.63,1
St. Catharines–Niagara,SO2,ppb,1993,2.88,1
St. Catharines–Niagara,SO2,ppb,1994,2.82,1
St. Catharines–Niagara,SO2,ppb,1995,4.86,1
St. Catharines–Niagara,SO2,ppb,1996,6.42,1
St. Catharines–Niagara,SO2,ppb,1997,5.81,1
St. Catharines–Niagara,SO2,ppb,1998,4.03,1
St. Catharines–Niagara,SO2,ppb,1999,2.26,1
St. Catharines–Niagara,SO2,ppb,2000,3.01,1
St. Catharines–Niagara,SO2,ppb,2001,3.36,1
St. John's,SO2,ppb,1975,14.65,1
St. John's,SO2,ppb,1976,13.28,1
St. John's,SO2,ppb,1977,8.43,1
St. John's,SO2,ppb,1978,10.28,1
St. John's,SO2,ppb,1979,15.77,1
St. John's,SO2,ppb,1980,13.67,1
St. John's,SO2,ppb,1981,10.72,1
St. John's,SO2,ppb,1983,6.46,1
St. John's,SO2,ppb,1985,7.87,1
St. John's,SO2,ppb,1986,4.71,1
St. John's,SO2,ppb,1987,5.86,1
St. John's,SO2,ppb,1989,7.99,1
St. John's,SO2,ppb,1990,6.8,1
St. John's,SO2,ppb,1991,5.32,1
St. John's,SO2,ppb,1992,5.0,1
St. John's,SO2,ppb,1993,5.46,1
St. John's,SO2,ppb,1994,4.04,1
St. John's,SO2,ppb,1995,4.85,1
St. John's,SO2,ppb,1996,4.16,1
St. John's,SO2,ppb,1997,4.17,1
St. John's,SO2,ppb,1998,7.06,1
St. John's,SO2,ppb,1999,4.08,1
St. John's,SO2,ppb,2000,3.38,1
St. John's,SO2,ppb,2001,4.2,1
St. John's,SO2,ppb,2003,1.73,2
St. John's,SO2,ppb,2004,1.52,2
St. John's,SO2,ppb,2005,1.2,2
St. John's,SO2,ppb,2006,1.0,2
St. John's,SO2,ppb,2007,0.5,1
St. John's,SO2,ppb,2008,0.5,2
St. John's,SO2,ppb,2009,1.0,2
St. John's,SO2,ppb,2010,0.5,2
St. John's,SO2,ppb,2011,0.6,2
St. John's,SO2,ppb,2012,0.8,2
St. John's,SO2,ppb,2013,0.75,2
St. John's,SO2,ppb,2014,0.35,2
St. John's,SO2,ppb,2015,0.35,2
St. John's,SO2,ppb,2016,0.35,2
St. John's,SO2,ppb,2017,0.9,2
St. John's,SO2,ppb,2018,0.9,2
St. John's,SO2,ppb,2019,0.65,2
St. John's,SO2,ppb,2020,0.3,2
St. John's,SO2,ppb,2021,0.2,2
St. John's,SO2,ppb,2022,0.15,2
St. John's,SO2,ppb,2023,0.2,1
St. John's,SO2,ppb,2024,0.15,2
Sudbury,SO2,ppb,1974,33.01,1
Sudbury,SO2,ppb,1975,27.75,1
Sudbury,SO2,ppb,1976,19.04,1
Sudbury,SO2,ppb,1977,18.93,2
Sudbury,SO2,ppb,1978,12.7,2
Sudbury,SO2,ppb,1979,11.62,2
Sudbury,SO2,ppb,1980,14.62,2
Sudbury,SO2,ppb,1981,9.81,2
Sudbury,SO2,ppb,1982,9.06,2
Sudbury,SO2,ppb,1983,8.35,2
Sudbury,SO2,ppb,1984,9.74,2
Sudbury,SO2,ppb,1985,9.93,2
Sudbury,SO2,ppb,1986,8.54,2
Sudbury,SO2,ppb,1987,8.94,2
Sudbury,SO2,ppb,1988,7.87,3
Sudbury,SO2,ppb,1989,8.35,3
Sudbury,SO2,ppb,1990,10.32,3
Sudbury,SO2,ppb,1991,7.78,3
Sudbury,SO2,ppb,1992,5.4,3
Sudbury,SO2,ppb,1993,5.34,3
Sudbury,SO2,ppb,1994,4.13,3
Sudbury,SO2,ppb,1995,4.64,3
Sudbury,SO2,ppb,1996,5.88,3
Sudbury,SO2,ppb,1997,4.78,3
Sudbury,SO2,ppb,1998,6.4,3
Sudbury,SO2,ppb,1999,4.62,3
Sudbury,SO2,ppb,2000,4.52,3
Sudbury,SO2,ppb,2001,2.61,1
Sudbury,SO2,ppb,2003,2.01,1
Sudbury,SO2,ppb,2004,2.67,1
Sudbury,SO2,ppb,2005,2.8,1
Sudbury,SO2,ppb,2006,2.4,1
Sudbury,SO2,ppb,2007,2.3,1
Sudbury,SO2,ppb,2008,2.0,1
Sudbury,SO2,ppb,2009,1.1,1
Sudbury,SO2,ppb,2010,1.3,1
Sudbury,SO2,ppb,2011,1.5,1
Sudbury,SO2,ppb,2012,1.3,1
Sudbury,SO2,ppb,2013,2.9,1
Sudbury,SO2,ppb,2014,2.4,1
Sudbury,SO2,ppb,2015,2.5,1
Sudbury,SO2,ppb,2016,2.1,1
Sudbury,SO2,ppb,2017,1.4,1
Sudbury,SO2,ppb,2018,1.2,1
Sudbury,SO2,ppb,2019,1.2,1
Sudbury,SO2,ppb,2020,0.9,1
Sudbury,SO2,ppb,2021,0.9,1
Sudbury,SO2,ppb,2022,1.1,1
Sudbury,SO2,ppb,2023,1.0,1
Sudbury,SO2,ppb,2024,0.8,1
Thunder Bay,SO2,ppb,1977,1.47,1
Thunder Bay,SO2,ppb,1978,1.03,1
Thunder Bay,SO2,ppb,1979,1.24,1
